tempo [s];Z [m];w [m/s];arquivo_origem
167.772;0.321597;0.008568182;x0.65.csv
167.805;0.321369;0.008271044;x0.65.csv
167.838;0.322261;0.006585859;x0.65.csv
167.871;0.321492;0.011490741;x0.65.csv
167.904;0.322734;0.022822391;x0.65.csv
167.937;0.323958;0.009632155;x0.65.csv
167.97;0.323224;0.000607744;x0.65.csv
168.003;0.323399;0.006296296;x0.65.csv
168.036;0.323573;0.014867845;x0.65.csv
168.069;0.324728;0.01468266;x0.65.csv
168.102;0.324763;0.006140572;x0.65.csv
168.135;0.325043;-0.001122896;x0.65.csv
168.168;0.325025;-0.016643939;x0.65.csv
168.201;0.323503;-0.016843434;x0.65.csv
168.234;0.323556;-0.006315657;x0.65.csv
168.267;0.322436;0.017979798;x0.65.csv
168.3;0.325795;0.014861111;x0.65.csv
168.333;0.324833;-0.026297138;x0.65.csv
168.366;0.322244;-0.022574074;x0.65.csv
168.399;0.323521;-0.020015152;x0.65.csv
168.432;0.321019;-0.014667508;x0.65.csv
168.465;0.321754;0.009339226;x0.65.csv
168.498;0.322279;0.015949495;x0.65.csv
168.531;0.323206;0.010442761;x0.65.csv
168.564;0.322944;0.001841751;x0.65.csv
168.597;0.323626;-0.012121212;x0.65.csv
168.63;0.321824;-0.017802189;x0.65.csv
168.663;0.321527;0.0005;x0.65.csv
168.696;0.322996;-0.005140572;x0.65.csv
168.729;0.320792;-0.000277778;x0.65.csv
168.762;0.321492;0.037208754;x0.65.csv
168.795;0.32513;0.026800505;x0.65.csv
168.828;0.324221;-0.007992424;x0.65.csv
168.861;0.323014;-0.004628788;x0.65.csv
168.894;0.323608;0.008242424;x0.65.csv
168.927;0.323993;0.012729798;x0.65.csv
168.96;0.324921;0.004791246;x0.65.csv
168.993;0.324011;0.002591751;x0.65.csv
169.026;0.324536;0.013353535;x0.65.csv
169.059;0.32576;0.004565657;x0.65.csv
169.092;0.324851;-0.004444444;x0.65.csv
169.125;0.324326;0.012763468;x0.65.csv
169.158;0.326565;0.008299663;x0.65.csv
169.191;0.32555;-0.012975589;x0.65.csv
169.224;0.324903;-0.01659596;x0.65.csv
169.257;0.324448;-0.016744108;x0.65.csv
169.29;0.324028;-0.019523569;x0.65.csv
169.323;0.322139;0.003229798;x0.65.csv
169.356;0.324781;0.011511785;x0.65.csv
169.389;0.323503;0.002425084;x0.65.csv
169.422;0.324798;-0.004285354;x0.65.csv
169.455;0.323538;-0.017888047;x0.65.csv
169.488;0.322559;-0.00148064;x0.65.csv
169.521;0.323399;0.015590909;x0.65.csv
169.554;0.323993;0.020609428;x0.65.csv
169.587;0.32541;0.005713805;x0.65.csv
169.62;0.324798;-0.020952862;x0.65.csv
169.653;0.323206;-0.024856902;x0.65.csv
169.686;0.322681;-0.014119529;x0.65.csv
169.719;0.322279;-0.000673401;x0.65.csv
169.752;0.322909;0.004813131;x0.65.csv
169.785;0.322646;0.006623737;x0.65.csv
169.818;0.323626;0.000101852;x0.65.csv
169.851;0.322786;-0.00925;x0.65.csv
169.884;0.322576;-0.00758165;x0.65.csv
169.917;0.322139;-0.001617845;x0.65.csv
169.95;0.322891;-0.005254209;x0.65.csv
169.983;0.321667;-0.004638889;x0.65.csv
170.016;0.322226;0.004492424;x0.65.csv
170.049;0.321842;0.015670875;x0.65.csv
170.082;0.323941;0.011436869;x0.65.csv
170.115;0.322751;0.001484007;x0.65.csv
170.148;0.322821;0.021207071;x0.65.csv
170.181;0.325288;0.012711279;x0.65.csv
170.214;0.323731;0.001944444;x0.65.csv
170.247;0.324833;0.003639731;x0.65.csv
170.28;0.324606;-0.00895202;x0.65.csv
170.313;0.323801;-0.006599327;x0.65.csv
170.346;0.323731;0.003900673;x0.65.csv
170.379;0.323941;0.014927609;x0.65.csv
170.412;0.326442;-0.015416667;x0.65.csv
170.445;0.322699;-0.040666667;x0.65.csv
170.478;0.321247;-0.001574916;x0.65.csv
170.511;0.324116;0.004429293;x0.65.csv
170.544;0.321649;0.01021633;x0.65.csv
170.577;0.323696;0.038459596;x0.65.csv
170.61;0.325095;0.038991582;x0.65.csv
170.643;0.327072;0.017882155;x0.65.csv
170.676;0.327055;-0.02451431;x0.65.csv
170.709;0.323836;-0.021397306;x0.65.csv
170.742;0.324833;0.004004209;x0.65.csv
170.775;0.324483;0.020722222;x0.65.csv
170.808;0.32744;0.004642256;x0.65.csv
170.841;0.324851;-0.014068182;x0.65.csv
170.874;0.325165;0.001748316;x0.65.csv
170.907;0.325043;0.014771886;x0.65.csv
170.94;0.326915;0.008979798;x0.65.csv
170.973;0.326407;-0.016123737;x0.65.csv
171.006;0.324571;-0.00868771;x0.65.csv
171.039;0.325025;0.018775253;x0.65.csv
171.072;0.32716;0.011179293;x0.65.csv
171.105;0.326425;-0.015405724;x0.65.csv
171.138;0.325865;-0.036859428;x0.65.csv
171.171;0.323206;-0.035531987;x0.65.csv
171.204;0.323381;-0.025842593;x0.65.csv
171.237;0.321544;-0.013574074;x0.65.csv
171.27;0.321947;0.010496633;x0.65.csv
171.303;0.322436;0.025880471;x0.65.csv
171.336;0.324955;0.006848485;x0.65.csv
171.369;0.322926;-0.014247475;x0.65.csv
171.402;0.322909;-0.007550505;x0.65.csv
171.435;0.322384;0.003090067;x0.65.csv
171.468;0.323591;0.004824916;x0.65.csv
171.501;0.322436;0.011585859;x0.65.csv
171.534;0.323958;0.027495791;x0.65.csv
171.567;0.325043;0.021768519;x0.65.csv
171.6;0.325393;0.015166667;x0.65.csv
171.633;0.32618;0.001630471;x0.65.csv
171.666;0.325305;-0.006538721;x0.65.csv
171.699;0.32618;-0.023484848;x0.65.csv
171.732;0.323276;-0.027152357;x0.65.csv
171.765;0.323626;-0.011544613;x0.65.csv
171.798;0.323416;-0.017599327;x0.65.csv
171.831;0.322576;-0.023677609;x0.65.csv
171.864;0.321142;-0.011543771;x0.65.csv
171.897;0.321124;0.018100168;x0.65.csv
171.93;0.323119;0.026670875;x0.65.csv
171.963;0.323871;0.009936869;x0.65.csv
171.996;0.323241;0.002869529;x0.65.csv
172.029;0.323241;0.019939394;x0.65.csv
172.062;0.325498;0.013826599;x0.65.csv
172.095;0.323066;0.029640572;x0.65.csv
172.128;0.328909;0.008276936;x0.65.csv
172.161;0.324868;-0.041611111;x0.65.csv
172.194;0.322874;-0.008510943;x0.65.csv
172.227;0.324728;0.01551936;x0.65.csv
172.26;0.325393;0.005490741;x0.65.csv
172.293;0.324763;-0.002066498;x0.65.csv
172.326;0.32499;-0.003931818;x0.65.csv
172.359;0.324728;-0.007917508;x0.65.csv
172.392;0.324046;0.001281987;x0.65.csv
172.425;0.324413;0.017435185;x0.65.csv
172.458;0.325533;0.022146465;x0.65.csv
172.491;0.327492;-0.012329125;x0.65.csv
172.524;0.324028;-0.030319865;x0.65.csv
172.557;0.323381;0.004228114;x0.65.csv
172.59;0.32604;-0.001558923;x0.65.csv
172.623;0.323871;-0.022411616;x0.65.csv
172.656;0.323311;-0.014078283;x0.65.csv
172.689;0.323381;-0.013502525;x0.65.csv
172.722;0.321964;0.001563973;x0.65.csv
172.755;0.323294;0.018022727;x0.65.csv
172.788;0.323853;0.02412037;x0.65.csv
172.821;0.324886;0.023325758;x0.65.csv
172.854;0.323206;0.066053872;x0.65.csv
172.887;0.333982;-0.009038721;x0.65.csv
172.92;0.323434;-0.101694444;x0.65.csv
172.953;0.321159;-0.039040404;x0.65.csv
172.986;0.322244;-0.001886364;x0.65.csv
173.019;0.322366;0.008628788;x0.65.csv
173.052;0.322384;0.018848485;x0.65.csv
173.085;0.324028;0.01719697;x0.65.csv
173.118;0.323818;0.007042088;x0.65.csv
173.151;0.323871;0.012225589;x0.65.csv
173.184;0.325253;0.00085101;x0.65.csv
173.217;0.323538;-0.001059764;x0.65.csv
173.25;0.325463;-0.009391414;x0.65.csv
173.283;0.323101;-0.020111953;x0.65.csv
173.316;0.322979;0.000990741;x0.65.csv
173.349;0.323469;0.013160774;x0.65.csv
173.382;0.323923;0.022691077;x0.65.csv
173.415;0.326023;0.003389731;x0.65.csv
173.448;0.323836;-0.00796633;x0.65.csv
173.481;0.324501;0.006094276;x0.65.csv
173.514;0.324693;0.01112963;x0.65.csv
173.547;0.325393;0.012057239;x0.65.csv
173.58;0.32534;0.013237374;x0.65.csv
173.613;0.326705;0.003211279;x0.65.csv
173.646;0.325725;-0.011219697;x0.65.csv
173.679;0.325323;-0.009407407;x0.65.csv
173.712;0.325253;-0.010044613;x0.65.csv
173.745;0.324763;-0.014021886;x0.65.csv
173.778;0.324238;-0.015477273;x0.65.csv
173.811;0.324273;-0.029416667;x0.65.csv
173.844;0.321352;-0.018209596;x0.65.csv
173.877;0.323049;-0.004254209;x0.65.csv
173.91;0.321422;0.000970539;x0.65.csv
173.943;0.322594;0.019994949;x0.65.csv
173.976;0.323591;0.015048822;x0.65.csv
174.009;0.322804;0.026798822;x0.65.csv
174.042;0.32632;0.011172559;x0.65.csv
174.075;0.324343;-0.024829125;x0.65.csv
174.108;0.323451;-0.027186027;x0.65.csv
174.141;0.322436;-0.022459596;x0.65.csv
174.174;0.321019;0.008467172;x0.65.csv
174.207;0.323573;0.023462963;x0.65.csv
174.24;0.323836;0.005367003;x0.65.csv
174.273;0.323014;0.00609596;x0.65.csv
174.306;0.324238;0.007127104;x0.65.csv
174.339;0.324186;-0.007875421;x0.65.csv
174.372;0.322804;-0.001106061;x0.65.csv
174.405;0.324588;-0.006390572;x0.65.csv
174.438;0.322664;-0.016960438;x0.65.csv
174.471;0.322804;-0.010776936;x0.65.csv
174.504;0.322052;-0.005319024;x0.65.csv
174.537;0.322349;0.005748316;x0.65.csv
174.57;0.322226;0.020697811;x0.65.csv
174.603;0.323678;0.033309764;x0.65.csv
174.636;0.325305;0.020666667;x0.65.csv
174.669;0.325673;-0.008490741;x0.65.csv
174.702;0.323941;-0.017772727;x0.65.csv
174.735;0.323801;-0.007892256;x0.65.csv
174.768;0.324046;-0.010042088;x0.65.csv
174.801;0.323189;-0.01243266;x0.65.csv
174.834;0.322436;0.003355219;x0.65.csv
174.867;0.323766;0.01038468;x0.65.csv
174.9;0.323766;0.000871212;x0.65.csv
174.933;0.323434;-0.000622054;x0.65.csv
174.966;0.323678;-0.004596801;x0.65.csv
174.999;0.323486;-0.014792929;x0.65.csv
175.032;0.323329;-0.037885522;x0.65.csv
175.065;0.319148;-0.011993266;x0.65.csv
175.098;0.322191;0.023408249;x0.65.csv
175.131;0.321929;0.026830808;x0.65.csv
175.164;0.324343;0.019484848;x0.65.csv
175.197;0.323224;0.006978114;x0.65.csv
175.23;0.323608;0.023792929;x0.65.csv
175.263;0.32639;0.000574074;x0.65.csv
175.296;0.323713;-0.022910774;x0.65.csv
175.329;0.323591;-0.010669192;x0.65.csv
175.362;0.322979;0.002919192;x0.65.csv
175.395;0.323084;0.0333367;x0.65.csv
175.428;0.327457;0.005374579;x0.65.csv
175.461;0.323189;-0.018862795;x0.65.csv
175.494;0.324221;0.004706229;x0.65.csv
175.527;0.325305;-0.012814815;x0.65.csv
175.56;0.323031;-0.018094276;x0.65.csv
175.593;0.322909;0.003592593;x0.65.csv
175.626;0.323783;0.01401936;x0.65.csv
175.659;0.324571;0.005802189;x0.65.csv
175.692;0.323923;0.003313131;x0.65.csv
175.725;0.324326;0.010854377;x0.65.csv
175.758;0.324413;0.024651515;x0.65.csv
175.791;0.32716;0.008970539;x0.65.csv
175.824;0.324501;0.005193603;x0.65.csv
175.857;0.326617;0.020599327;x0.65.csv
175.89;0.326915;0.007835859;x0.65.csv
175.923;0.327877;-0.023341751;x0.65.csv
175.956;0.325008;-0.045270202;x0.65.csv
175.989;0.323608;-0.029569865;x0.65.csv
176.022;0.322961;-0.007415825;x0.65.csv
176.055;0.323119;0.013165825;x0.65.csv
176.088;0.324483;0.012838384;x0.65.csv
176.121;0.325043;-0.015610269;x0.65.csv
176.154;0.322646;-0.023780303;x0.65.csv
176.187;0.322489;-0.005135522;x0.65.csv
176.22;0.322839;0.002088384;x0.65.csv
176.253;0.322786;0.004281987;x0.65.csv
176.286;0.323416;-0.000678451;x0.65.csv
176.319;0.322541;-0.000984848;x0.65.csv
176.352;0.322384;0.022254209;x0.65.csv
176.385;0.325253;0.015050505;x0.65.csv
176.418;0.323556;0.002549663;x0.65.csv
176.451;0.324396;0.013004209;x0.65.csv
176.484;0.325183;0.005611953;x0.65.csv
176.517;0.324886;-0.004064815;x0.65.csv
176.55;0.324291;-0.000464646;x0.65.csv
176.583;0.325305;-0.006957071;x0.65.csv
176.616;0.324028;-0.015536195;x0.65.csv
176.649;0.323538;-0.006324916;x0.65.csv
176.682;0.323329;0.011478114;x0.65.csv
176.715;0.325218;0.007143939;x0.65.csv
176.748;0.323329;0.011398148;x0.65.csv
176.781;0.325918;0.014189394;x0.65.csv
176.814;0.325375;-0.010383838;x0.65.csv
176.847;0.324641;-0.020309764;x0.65.csv
176.88;0.323503;-0.017263468;x0.65.csv
176.913;0.323853;-0.017387205;x0.65.csv
176.946;0.322244;-0.012939394;x0.65.csv
176.979;0.321894;0.017026936;x0.65.csv
177.012;0.324291;0.023359428;x0.65.csv
177.045;0.324536;0.001960438;x0.65.csv
177.078;0.323259;0.006493266;x0.65.csv
177.111;0.324781;0.015941077;x0.65.csv
177.144;0.3252;0.004459596;x0.65.csv
177.177;0.324676;0.001281145;x0.65.csv
177.21;0.32534;-0.005565657;x0.65.csv
177.243;0.324536;-0.016415825;x0.65.csv
177.276;0.324256;-0.023595118;x0.65.csv
177.309;0.322261;-0.012429293;x0.65.csv
177.342;0.322699;0.016406566;x0.65.csv
177.375;0.325043;0.003974747;x0.65.csv
177.408;0.323066;-0.013678451;x0.65.csv
177.441;0.322559;0.007969697;x0.65.csv
177.474;0.324781;0.001968855;x0.65.csv
177.507;0.322121;0.010893939;x0.65.csv
177.54;0.325498;0.017096801;x0.65.csv
177.573;0.324028;0.004683502;x0.65.csv
177.606;0.325148;0.007102694;x0.65.csv
177.639;0.324606;0.004181818;x0.65.csv
177.672;0.32604;-0.012591751;x0.65.csv
177.705;0.323731;-0.026532828;x0.65.csv
177.738;0.323329;-0.015405724;x0.65.csv
177.771;0.322401;0.004843434;x0.65.csv
177.804;0.324641;0.001457071;x0.65.csv
177.837;0.322471;-0.00319697;x0.65.csv
177.87;0.323766;0.007026936;x0.65.csv
177.903;0.323521;0.004243266;x0.65.csv
177.936;0.324046;0.003257576;x0.65.csv
177.969;0.323084;0.014637205;x0.65.csv
178.002;0.325323;0.018494108;x0.65.csv
178.035;0.325603;-0.011766835;x0.65.csv
178.068;0.323416;-0.014650673;x0.65.csv
178.101;0.324711;-0.015196128;x0.65.csv
178.134;0.322349;-0.010633838;x0.65.csv
178.167;0.322629;0.026430135;x0.65.csv
178.2;0.325795;0.021058923;x0.65.csv
178.233;0.324571;-8.5e-05;x0.65.csv
178.266;0.324221;0.013369529;x0.65.csv
178.299;0.326635;-3.03e-05;x0.65.csv
178.332;0.324396;-0.014522727;x0.65.csv
178.365;0.324133;0.007213805;x0.65.csv
178.398;0.325498;0.013739057;x0.65.csv
178.431;0.326005;-0.001047138;x0.65.csv
178.464;0.324763;-0.001751684;x0.65.csv
178.497;0.325008;0.017876263;x0.65.csv
178.53;0.327142;0.005936027;x0.65.csv
178.563;0.326093;-0.023622054;x0.65.csv
178.596;0.32506;-0.038290404;x0.65.csv
178.629;0.322401;-0.020771044;x0.65.csv
178.662;0.323259;0.009592593;x0.65.csv
178.695;0.324396;0.005122896;x0.65.csv
178.728;0.323766;-0.005570707;x0.65.csv
178.761;0.323416;-0.001890572;x0.65.csv
178.794;0.323538;0.005255892;x0.65.csv
178.827;0.323766;0.011706229;x0.65.csv
178.86;0.324955;0.000676768;x0.65.csv
178.893;0.323923;-0.012744108;x0.65.csv
178.926;0.323399;-0.007592593;x0.65.csv
178.959;0.323224;0.003027778;x0.65.csv
178.992;0.324028;0.004410774;x0.65.csv
179.025;0.323818;-0.004298822;x0.65.csv
179.058;0.323206;-0.000524411;x0.65.csv
179.091;0.324396;-0.010703704;x0.65.csv
179.124;0.322174;-0.01104798;x0.65.csv
179.157;0.322961;0.005916667;x0.65.csv
179.19;0.323171;0.007228114;x0.65.csv
179.223;0.323713;0.001754209;x0.65.csv
179.256;0.323311;-0.007179293;x0.65.csv
179.289;0.322804;-0.004545455;x0.65.csv
179.322;0.323469;-0.009604377;x0.65.csv
179.355;0.321719;-0.002157407;x0.65.csv
179.388;0.322331;0.026402357;x0.65.csv
179.421;0.325008;0.01393266;x0.65.csv
179.454;0.324378;-0.025412458;x0.65.csv
179.487;0.321842;-0.029656566;x0.65.csv
179.52;0.321229;-0.00025;x0.65.csv
179.553;0.323329;-0.005580808;x0.65.csv
179.586;0.320477;-0.003745791;x0.65.csv
179.619;0.323031;-0.001049663;x0.65.csv
179.652;0.320949;-0.009175084;x0.65.csv
179.685;0.320914;0.021211279;x0.65.csv
179.718;0.322979;0.034139731;x0.65.csv
179.751;0.323976;0.024400673;x0.65.csv
179.784;0.324571;0.012275253;x0.65.csv
179.817;0.325165;-0.009386364;x0.65.csv
179.85;0.322856;-0.002813131;x0.65.csv
179.883;0.325165;0.00076936;x0.65.csv
179.916;0.323696;-0.013989394;x0.65.csv
179.949;0.323259;-0.004532407;x0.65.csv
179.982;0.323643;0.002988215;x0.65.csv
0.033;0.323538;-0.039486532;x0.70.csv
0.066;0.321439;-0.014263468;x0.70.csv
0.099;0.322489;-0.000822222;x0.70.csv
0.132;0.322121;-0.004845118;x0.70.csv
0.165;0.322314;-0.01337037;x0.70.csv
0.198;0.320669;-0.008405724;x0.70.csv
0.231;0.321667;0.000414141;x0.70.csv
0.264;0.321089;0.00048569;x0.70.csv
0.297;0.321422;0.006979798;x0.70.csv
0.33;0.321509;0.011555556;x0.70.csv
0.363;0.322576;0.006951178;x0.70.csv
0.396;0.322454;-0.008984007;x0.70.csv
0.429;0.320914;0.000556397;x0.70.csv
0.462;0.322366;0.012872896;x0.70.csv
0.495;0.323136;-0.008416667;x0.70.csv
0.528;0.321282;-0.01637037;x0.70.csv
0.561;0.321387;-0.005773569;x0.70.csv
0.594;0.320792;0.009641414;x0.70.csv
0.627;0.321929;0.025426768;x0.70.csv
0.66;0.323538;0.013505892;x0.70.csv
0.693;0.322944;-0.001776936;x0.70.csv
0.726;0.322104;0.015419192;x0.70.csv
0.759;0.324361;0.023060606;x0.70.csv
0.792;0.324291;0.012275253;x0.70.csv
0.825;0.325235;-0.003213805;x0.70.csv
0.858;0.324378;-0.024646465;x0.70.csv
0.891;0.322839;-0.024250842;x0.70.csv
0.924;0.322069;-0.005627104;x0.70.csv
0.957;0.323311;-0.006244949;x0.70.csv
0.99;0.322034;-0.016892256;x0.70.csv
1.023;0.321334;-0.007275253;x0.70.csv
1.056;0.321789;-0.005506734;x0.70.csv
1.089;0.321404;-0.012455387;x0.70.csv
1.122;0.321352;-0.026888889;x0.70.csv
1.155;0.318185;-0.005507576;x0.70.csv
1.188;0.320617;0.026408249;x0.70.csv
1.221;0.321877;0.010882155;x0.70.csv
1.254;0.320442;0.012689394;x0.70.csv
1.287;0.322279;0.020816498;x0.70.csv
1.32;0.323573;-0.011460438;x0.70.csv
1.353;0.320774;-0.022835017;x0.70.csv
1.386;0.320477;0.005088384;x0.70.csv
1.419;0.321702;0.020590067;x0.70.csv
1.452;0.322909;0.00766835;x0.70.csv
1.485;0.321964;-0.000595118;x0.70.csv
1.518;0.322576;-0.002196128;x0.70.csv
1.551;0.321229;0.012345118;x0.70.csv
1.584;0.324186;0.006853535;x0.70.csv
1.617;0.321877;-0.004684343;x0.70.csv
1.65;0.323346;-0.004849327;x0.70.csv
1.683;0.321964;-0.015096801;x0.70.csv
1.716;0.322366;-0.022498316;x0.70.csv
1.749;0.320145;-0.020790404;x0.70.csv
1.782;0.320267;-0.000164141;x0.70.csv
1.815;0.320757;0.004856902;x0.70.csv
1.848;0.321159;-0.002976431;x0.70.csv
1.881;0.319882;0.004068182;x0.70.csv
1.914;0.320897;0.023036195;x0.70.csv
1.947;0.322594;0.012049663;x0.70.csv
1.98;0.321947;-0.005963805;x0.70.csv
2.013;0.321352;-0.003083333;x0.70.csv
2.046;0.321614;0.005429293;x0.70.csv
2.079;0.321824;0.012161616;x0.70.csv
2.112;0.322541;0.013741582;x0.70.csv
2.145;0.323014;0.005728956;x0.70.csv
2.178;0.323066;-0.000284512;x0.70.csv
2.211;0.322611;0.000925926;x0.70.csv
2.244;0.321334;0.041468013;x0.70.csv
2.277;0.328734;-0.002839226;x0.70.csv
2.31;0.322069;-0.06727862;x0.70.csv
2.343;0.320162;-0.027443603;x0.70.csv
2.376;0.320425;0.011784512;x0.70.csv
2.409;0.322559;0.014859428;x0.70.csv
2.442;0.322052;-0.006126263;x0.70.csv
2.475;0.321212;-0.00521633;x0.70.csv
2.508;0.321929;-0.00731734;x0.70.csv
2.541;0.320495;-0.00101431;x0.70.csv
2.574;0.321527;0.011614478;x0.70.csv
2.607;0.321894;0.009405724;x0.70.csv
2.64;0.322419;0.000319024;x0.70.csv
2.673;0.320949;0.013954545;x0.70.csv
2.706;0.323713;0.017184343;x0.70.csv
2.739;0.322821;0.000353535;x0.70.csv
2.772;0.323678;-0.014208754;x0.70.csv
2.805;0.321684;-0.022071549;x0.70.csv
2.838;0.320949;0.004392256;x0.70.csv
2.871;0.322594;0.013228114;x0.70.csv
2.904;0.322734;-0.000664983;x0.70.csv
2.937;0.322681;-0.019262626;x0.70.csv
2.97;0.320337;-0.009021886;x0.70.csv
3.003;0.321947;0.007569865;x0.70.csv
3.036;0.321579;0.005183502;x0.70.csv
3.069;0.321947;0.009482323;x0.70.csv
3.102;0.322751;-7.41e-05;x0.70.csv
3.135;0.321597;3.2e-05;x0.70.csv
3.168;0.322104;0.016037879;x0.70.csv
3.201;0.323434;0.013577441;x0.70.csv
3.234;0.322979;0.009785354;x0.70.csv
3.267;0.323783;0.010627946;x0.70.csv
3.3;0.324448;-0.007622896;x0.70.csv
3.333;0.323049;-0.018005892;x0.70.csv
3.366;0.322664;-0.013814815;x0.70.csv
3.399;0.321929;-0.005244949;x0.70.csv
3.432;0.323206;-0.016462121;x0.70.csv
3.465;0.321177;-0.034250842;x0.70.csv
3.498;0.318955;-0.002590909;x0.70.csv
3.531;0.321387;0.022206229;x0.70.csv
3.564;0.321859;0.012914141;x0.70.csv
3.597;0.321002;0.029100168;x0.70.csv
3.63;0.323976;0.035874579;x0.70.csv
3.663;0.324921;0.003430976;x0.70.csv
3.696;0.323871;-0.021796296;x0.70.csv
3.729;0.322699;-0.025506734;x0.70.csv
3.762;0.321789;-0.014606902;x0.70.csv
3.795;0.321667;-0.000882155;x0.70.csv
3.828;0.322174;0.002636364;x0.70.csv
3.861;0.321947;0.002368687;x0.70.csv
3.894;0.321614;0.01793266;x0.70.csv
3.927;0.323836;0.015138047;x0.70.csv
3.96;0.323136;-0.002515152;x0.70.csv
3.993;0.323084;-0.008433502;x0.70.csv
4.026;0.323049;-0.024871212;x0.70.csv
4.059;0.321422;-0.035593434;x0.70.csv
4.092;0.31962;-0.017319024;x0.70.csv
4.125;0.319795;0.012573232;x0.70.csv
4.158;0.321579;0.014048822;x0.70.csv
4.191;0.321562;-0.008096801;x0.70.csv
4.224;0.319935;-0.00523064;x0.70.csv
4.257;0.321264;-0.002811448;x0.70.csv
4.29;0.32039;-0.012572391;x0.70.csv
4.323;0.31983;-0.007128788;x0.70.csv
4.356;0.31934;0.011558923;x0.70.csv
4.389;0.321317;0.013031145;x0.70.csv
4.422;0.320757;-0.000753367;x0.70.csv
4.455;0.320512;0.004962121;x0.70.csv
4.488;0.321072;0.011690236;x0.70.csv
4.521;0.320984;0.026404882;x0.70.csv
4.554;0.323399;0.023017677;x0.70.csv
4.587;0.323031;0.005476431;x0.70.csv
4.62;0.323626;-0.009803872;x0.70.csv
4.653;0.321772;-0.008438552;x0.70.csv
4.686;0.323171;-0.007335017;x0.70.csv
4.719;0.321352;-0.00997138;x0.70.csv
4.752;0.322506;-0.012104377;x0.70.csv
4.785;0.321457;-0.033882155;x0.70.csv
4.818;0.31871;-0.015299663;x0.70.csv
4.851;0.31983;0.020484007;x0.70.csv
4.884;0.321649;0.0216633;x0.70.csv
4.917;0.32039;0.037876263;x0.70.csv
4.95;0.323591;0.058284512;x0.70.csv
4.983;0.32751;-0.005049663;x0.70.csv
5.016;0.323189;-0.063633838;x0.70.csv
5.049;0.320372;-0.044816498;x0.70.csv
5.082;0.319322;0.00416835;x0.70.csv
5.115;0.321842;0.027181818;x0.70.csv
5.148;0.322156;0.017989057;x0.70.csv
5.181;0.322331;0.020351852;x0.70.csv
5.214;0.324098;0.005233165;x0.70.csv
5.247;0.323014;-0.018626263;x0.70.csv
5.28;0.322506;-0.030791246;x0.70.csv
5.313;0.320862;-0.035351852;x0.70.csv
5.346;0.318763;-0.001106061;x0.70.csv
5.379;0.321124;0.02225;x0.70.csv
5.412;0.321457;0.013180976;x0.70.csv
5.445;0.322489;-0.010606902;x0.70.csv
5.478;0.319812;-0.011121212;x0.70.csv
5.511;0.321089;0.008234848;x0.70.csv
5.544;0.321072;0.010165825;x0.70.csv
5.577;0.321667;0.013722222;x0.70.csv
5.61;0.322366;0.003092593;x0.70.csv
5.643;0.321702;-0.001882155;x0.70.csv
5.676;0.322629;-0.016938552;x0.70.csv
5.709;0.319777;-0.009101852;x0.70.csv
5.742;0.322139;-0.003031145;x0.70.csv
5.775;0.31955;0.002090909;x0.70.csv
5.808;0.322419;0.002630471;x0.70.csv
5.841;0.320774;-0.023462963;x0.70.csv
5.874;0.319602;-0.016478956;x0.70.csv
5.907;0.319497;-0.003695286;x0.70.csv
5.94;0.319777;0.003683502;x0.70.csv
5.973;0.319392;0.019164983;x0.70.csv
6.006;0.3206;0.043046296;x0.70.csv
6.039;0.323101;0.041038721;x0.70.csv
6.072;0.324151;0.016638047;x0.70.csv
6.105;0.324133;-0.008498316;x0.70.csv
6.138;0.322349;-0.000618687;x0.70.csv
6.171;0.324623;-0.001196128;x0.70.csv
6.204;0.322156;0.003315657;x0.70.csv
6.237;0.323941;0.031267677;x0.70.csv
6.27;0.325043;0.034712121;x0.70.csv
6.303;0.326128;0.034106902;x0.70.csv
6.336;0.328997;-0.011593434;x0.70.csv
6.369;0.325655;-0.062643939;x0.70.csv
6.402;0.321947;-0.038332492;x0.70.csv
